chulseok,grade,difficulty,load,achievement,proff,className,sem,classtype
4.8,4.6,3.1,3.3,4.1,안춘기 교수님,공학수학Ⅰ(영강),2017-1학기,전공필수
1.8,4.8,2.1,2,2.9,Beelee Chua 교수님,공학수학Ⅰ(영강),2017-1학기,전공필수
4,3.4,3.6,3.7,3.9,김미정 교수님,공학수학Ⅰ,2017-1학기,전공필수
1.1,3.4,3.2,3.5,4.5,도락주 교수님,공학수학Ⅰ,2017-1학기,전공필수
2.5,3.4,3.7,3.8,4.1,이재성 교수님,전자회로I(영강),2017-1학기,전공필수
2.4,4.1,3.5,3.8,4.4,박종선 교수님,전자회로I(영강),2017-1학기,전공필수
3.7,3.2,3.6,3.9,3.9,김용신 교수님,전자회로I(영강),2017-1학기,전공필수
1.5,4.1,3.7,3.6,4,이형민 교수님,전자회로I(영강),2017-1학기,전공필수
4.6,4.4,3,3.2,3,고한석 교수님,전자회로설계및실험I,2017-1학기,전공필수
4.7,4.1,2.4,3.2,3,김규태 교수님,전자회로설계및실험I,2017-1학기,전공필수
4.7,4.3,4,2.7,3.7,박정호 교수님,전자회로설계및실험I,2017-1학기,전공필수
5,3.7,3.7,4,3.7,박정호 교수님,전자회로설계및실험I,2017-1학기,전공필수
4,3.7,3.8,3.3,3.7,박종선 교수님,전자회로설계및실험I,2017-1학기,전공필수
5,4.3,3.7,3.7,3.7,유지윤 교수님,전자회로설계및실험I,2017-1학기,전공필수
3.7,3.3,3.7,3.3,3.3,유현용 교수님,전자회로설계및실험I,2017-1학기,전공필수
5,4.3,3.3,2.3,3.3,이인규 교수님,전자회로설계및실험I,2017-1학기,전공필수
3.8,3.4,4,4.4,4.2,이재성 교수님,전자회로설계및실험I,2017-1학기,전공필수
4.2,3,3.5,3.4,3.9,김용신 교수님,전자회로설계및실험I(영강),2017-1학기,전공필수
2.7,3.5,4.1,3.8,3.9,윤태웅 교수님,신호와시스템,2017-1학기,전공선택
4.5,3.5,3,3.1,2.7,고한석 교수님,신호와시스템(영강),2017-1학기,전공선택
1.9,3.4,3.4,3.4,2.9,설상훈 교수님,신호와시스템,2017-1학기,전공선택
2.3,3.9,3.1,3,3,엄두섭 교수님,통신시스템Ⅰ,2017-1학기,전공선택
1.2,4.4,4,2.7,2.1,이상현 교수님,통신시스템Ⅰ(영강),2017-1학기,전공선택
4.1,3.5,4.5,3.8,3.3,김운경 교수님,통신시스템Ⅰ,2017-1학기,전공선택
4.8,3.6,3.5,3.5,3.4,김문일 교수님,전자장,2017-1학기,전공선택
2,3.6,3.8,3.7,4.2,전상근 교수님,전자장(영강),2017-1학기,전공선택
4.7,3.7,3.3,3.4,3.1,박정호 교수님,반도체공학Ⅰ,2017-1학기,전공선택
1.5,3.3,3.9,4.1,3.4,유현용 교수님,반도체공학Ⅰ(영강),2017-1학기,전공선택
4.1,3,3.7,4.2,3.1,박정호 교수님,반도체공학Ⅰ,2017-1학기,전공선택
3.4,3.2,4.4,4.3,4.1,최린 교수님,컴퓨터구조,2017-1학기,전공선택
2.7,3.9,2.7,2.8,3,이병준 교수님,전력공학Ⅰ,2017-1학기,전공선택
4.5,3.6,3.4,3.9,3.9,장길수 교수님,전력공학Ⅰ,2017-1학기,전공선택
4.3,4,2.8,2.8,3.8,주성관 교수님,전력공학Ⅰ,2017-1학기,전공선택
1.6,4.1,3.6,4.1,3.9,박정호 교수님,종합설계Ⅰ,2017-1학기,전공필수
2.7,3.3,4,4.3,3.7,김선욱 교수님,종합설계Ⅰ,2017-1학기,전공필수
1.8,4.5,3.2,3.1,3.8,엄두섭 교수님,종합설계Ⅰ,2017-1학기,전공필수
5,4,2.2,2.1,2.6,주병권 교수님,전기전자재료공학,2017-1학기,전공선택
1.1,4.2,2.9,2.9,3.4,김규태 교수님,전기전자재료공학,2017-1학기,전공선택
4.2,4.8,2.8,3.2,3,이철진 교수님,나노전자공학,2017-1학기,전공선택
1.3,4,3.5,3.5,4.1,정창성 교수님,병렬컴퓨팅,2017-1학기,전공선택
3.4,3.5,3.1,2.9,4.1,이상빈 교수님,전기기기Ⅱ(영강),2017-1학기,전공선택
1.9,3.9,3.1,2.9,3.8,허준 교수님,정보및부호화이론,2017-1학기,전공선택
1.6,3.9,2.9,3,3.6,백상헌 교수님,통신네트워크설계,2017-1학기,전공선택
2.9,3.3,4,4,4.3,이인규 교수님,통신신호처리,2017-1학기,전공선택
2.6,4.2,3.4,3,4.6,전상근 교수님,RF공학,2017-1학기,전공선택
2.7,3.9,3.9,4,4.4,석준희 교수님,객체지향프로그래밍언어및실습(영강) Flipped Class 시행 강의임,2017-1학기,전공선택
2.4,3.2,2.9,3,3.2,황인준 교수님,데이터베이스,2017-1학기,전공선택
1,4.3,3.8,3.5,4,김황남 교수님,컴퓨터네트워크,2017-1학기,전공선택
3.2,3.6,2.5,2.3,3.9,주성관 교수님,전력경제,2017-1학기,전공선택
5,3.2,4.7,4.5,3.3,김철우 교수님,아날로그집적회로,2017-1학기,전공선택
4.3,3.9,4.7,4.8,4.6,박종선 교수님,VLSI설계및실험(영강),2017-1학기,전공선택
1.1,3.5,4.1,3.8,4.2,김창수 교수님,컴퓨터비젼,2017-1학기,전공선택
4.8,3.6,4,3.9,3.9,박영우 교수님,반도체프로세스,2017-1학기,전공선택
4.8,3.5,3.4,3,3.3,유지윤 교수님,전력전자공학,2017-1학기,전공선택
2,3.5,3.1,3,3.7,고성제 교수님,디지털영상처리,2017-1학기,전공선택
3.4,4.8,2,1.4,3.1,유철상 교수님,건축사회환경공학의미래 (신입생(17학번)만 수강가능),2017-1학기,전공선택
4.2,3,3.4,2.9,1.7,강경인 교수님,건축시스템의이해,2017-1학기,전공선택
4.6,4.1,3.2,3.2,4.1,박희등 교수님,환경화학(영강),2017-1학기,전공선택
3.6,3.7,3.2,3.8,4.1,이종섭 교수님,공업수학I(영강),2017-1학기,전공필수
4.7,3.8,3.7,3.4,4,이재상 교수님,공업수학I(영강),2017-1학기,전공필수
1.9,3.9,3,3.1,3.7,노준홍 교수님,공업수학I(영강),2017-1학기,전공필수
2.9,3.6,3.1,3.2,3.6,유철상 교수님,유체역학및실험,2017-1학기,전공선택
4.2,4.2,2.8,3,4,손상영 교수님,유체역학및실험(영강),2017-1학기,전공선택
4.7,4,3.9,4,4,공정식 교수님,구조역학I(영강),2017-1학기,전공선택
4.5,3,2.5,2,2,한상윤 교수님,재료역학실험,2017-1학기,전공선택
2.5,3.5,4.6,4.5,3.4,지광습 교수님,"재료역학(영강) (available only to civil, environmental and architectural engineering students)",2017-1학기,전공선택
5,4.4,3.2,3.4,4,이종구 교수님,건설재료및실험(영강),2017-1학기,전공선택
1.8,3.3,2.2,2.5,2.8,주영규 교수님,초고층공학(영강) (75분 수업),2017-1학기,전공선택
4.8,3.7,2.9,2.9,3.3,강승모 교수님,측량학및실습(영강),2017-1학기,전공선택
1.2,4.3,2.5,2,3.8,김정홍 교수님,제도및BIM기초설계,2017-1학기,전공선택
4.4,4.6,3.3,3.3,4.4,박성모 교수님,제도및BIM기초설계 (4학년 수강불가),2017-1학기,전공선택
5,3.7,4.2,4.4,4.1,최항석 교수님,토질공학 (강의실변경:신공학관B101),2017-1학기,전공선택
2.2,3.7,4.1,4.4,4.2,윤영수 교수님,철근콘크리트구조설계I,2017-1학기,전공선택
1.4,4,3.5,3.6,3.2,주영규 교수님,강구조설계I (월:12시35분 시작),2017-1학기,전공선택
4.9,3.4,3.6,3.1,3.2,한상윤 교수님,강구조설계I,2017-1학기,전공선택
5,3.7,4.5,4,3.5,최항 교수님,구조역학II,2017-1학기,전공선택
5,4.2,4.1,4.1,4,최항석 교수님,수치해석(영강) (창의관101:전산실),2017-1학기,전공필수
3.6,4.1,3.9,4.1,4.4,홍승관 교수님,환경공학Ⅱ(영강),2017-1학기,전공선택
2.4,3.1,3.6,4,3.8,백경록 교수님,수문학(영강),2017-1학기,전공선택
4.8,4.1,3.3,3.9,3.6,조훈희 교수님,건축시공(영강),2017-1학기,전공선택
4.8,3.8,2.7,3.4,3.7,임현수 교수님,건축시공,2017-1학기,전공선택
4.2,5,2.8,3.2,5,홍택 교수님,건축설계II,2017-1학기,전공선택
1.5,4,2.5,2,3,박창희 교수님,건축설계II,2017-1학기,전공선택
4.6,4.8,4.4,4,4.6,정동휘 교수님,도시급배수망전산설계 (제1실험관204:전산실),2017-1학기,전공선택
2.2,4.4,3,2.8,3.4,이학은 교수님,전산구조해석입문 (창의관101:전산실),2017-1학기,전공선택
4,4,3,3,4,유위성 교수님,공정관리,2017-1학기,전공선택
2.5,3.5,2.2,2,2.5,임종권 교수님,가치공학,2017-1학기,전공선택
1.6,4.3,4.6,4.1,3.9,"공정식,최항석주영규,박희등 교수님",건설종합설계I (사회인프라 전공),2017-1학기,전공필수
4.3,5,4.3,4.7,5,"강경인,이종구조훈희,강승모 교수님",건설종합설계I (건설시스템경영및관리 전공),2017-1학기,전공필수
4.4,4.8,2.4,1.8,3.7,김지상 교수님,건축구조설계론,2017-1학기,전공선택
4.2,4.2,2.4,2.4,3.8,김창원 교수님,유지관리론,2017-1학기,전공선택
4.4,3.8,2.6,2.5,3.8,손상혁 교수님,사업비관리,2017-1학기,전공선택
2.6,4.4,3.8,3.2,4,노준홍 교수님,태양광시스템설계(영강),2017-1학기,전공선택
4.6,3,2.8,3.5,2.7,강경연 교수님,건축과도시의이해,2017-1학기,전공선택
5,2,4,4,2,"김자영,명재범 교수님",건축설계Ⅰ(영강) (강의실:제2공학관 548),2017-1학기,전공필수
5,3,4,5,2,"이은정,서민범 교수님",건축설계Ⅰ(영강) (강의실:제2공학관 525),2017-1학기,전공필수
4,3.5,4,4,4,"Fabio Dacarro,최윤희 교수님",건축설계Ⅰ(영강) (강의실:제2공학관 534),2017-1학기,전공필수
4.7,3.7,4.7,5,4.7,"Santiago-Porras Alvarez,남지원 교수님",건축설계Ⅰ(영강) (강의실:제2공학관 531A),2017-1학기,전공필수
5,4,4,5,5,"맹희재,양미란 교수님",건축설계Ⅰ(영강) (강의실:제2공학관 532),2017-1학기,전공필수
4.2,4.1,1.8,2,3,이명도 교수님,구조의이해,2017-1학기,전공필수
4.3,3.9,3.6,4.4,3.4,김현섭 교수님,서양건축사(영강),2017-1학기,전공필수
4.5,4,3.5,3.5,4,박은주 교수님,기초설계(영강) (501~515),2017-1학기,전공필수
3,4,5,5,5,박창현 교수님,기초설계 (516~끝번),2017-1학기,전공필수
4.3,4,3,4.5,3.8,임경희 교수님,기초설계 (516~끝번),2017-1학기,전공필수
5,4,2.4,2.6,3.6,심재명 교수님,기초설계 (516~끝번),2017-1학기,전공필수
4.4,3.7,3.1,3,3.6,김언용 교수님,디지털스튜디오,2017-1학기,전공선택
4.4,3.4,3.6,3.6,3.7,김유진 교수님,디지털스튜디오(영강),2017-1학기,전공선택
3.3,4.1,3.1,3,3.5,음성우 교수님,건축구조계획,2017-1학기,전공선택
1.8,3.3,3.1,3.1,3.3,김세용 교수님,도시계획및설계,2017-1학기,전공필수
4.7,4.2,3,3.3,4.1,김동현 교수님,도시계획및설계,2017-1학기,전공필수
4.8,4.3,2.3,2.6,3.5,이명도 교수님,건축시공학,2017-1학기,전공필수
5,3,4.3,4.6,2.8,김강수 교수님,건축환경계획I,2017-1학기,전공필수
4.8,3.6,3.7,3.7,3.5,김성식 교수님,건축환경계획I,2017-1학기,전공필수
4,3.3,4.3,4.7,4.7,"이은정,이해원 교수님",건축설계Ⅲ(캡스톤디자인)(영강) (강의실:제2공학관 525),2017-1학기,전공필수
4.8,4.3,2.8,3.8,4.5,"고광석,홍태선 교수님",건축설계Ⅲ(캡스톤디자인) (강의실:제2공학관 551),2017-1학기,전공필수
4.5,2.5,3.5,3.5,3,"Fabio Dacarro,송률 교수님",건축설계Ⅲ(캡스톤디자인)(영강) (강의실:제2공학관 547B),2017-1학기,전공필수
3,4,4,4,5,"안상현,곽희정 교수님",건축설계Ⅲ(캡스톤디자인) (강의실:제2공학관 545),2017-1학기,전공필수
5,4.5,3,3.5,3.5,박정은 교수님,건축과행태,2017-1학기,전공필수
4.9,3.3,2.9,3,3,박소연 교수님,건축과행태,2017-1학기,전공필수
5,3.2,3.6,3.6,3.7,김현섭 교수님,현대건축사,2017-1학기,전공선택
5,4,4,4,5,김세진 교수님,구조디자인(영강),2017-1학기,전공필수
4.9,4.2,4.2,4,4.3,김세진 교수님,구조디자인(영강),2017-1학기,전공필수
3,3,4,2,3,"여영호,홍근표 교수님",건축설계Ⅴ(캡스톤디자인) (강의실:제2공학관 535),2017-1학기,전공필수
5,4,4,4,4,"박소영,이종걸 교수님",건축설계Ⅴ(캡스톤디자인)(영강) (강의실:제2공학관 538B),2017-1학기,전공필수
3,3,3,3,3,"Fabio Dacarro,이재우 교수님",건축설계Ⅴ(캡스톤디자인)(영강) (강의실:제2공학관 538A),2017-1학기,전공필수
3,4,1.5,2,3.5,손상혁 교수님,도시개발,2017-1학기,전공선택
4.8,3.3,4.6,4.5,3.9,Santiago-Porras Alvarez 교수님,빌딩시스템(영강),2017-1학기,전공필수
3.7,3.9,1.9,2.4,3,홍근표 교수님,건축설계실무,2017-1학기,전공필수
4,3.7,3,3.5,3.7,Daniel Oh 교수님,건축마케팅(영강),2017-1학기,전공선택
3,3.5,3,3,3,"여영호,이민화 교수님",건축설계Ⅶ(캡스톤디자인) (강의실:제2공학관 537),2017-1학기,전공필수
4,4,5,5,4,"Santiago-Porras Alvarez,이관직 교수님",건축설계Ⅶ(캡스톤디자인)(영강) (강의실:제2공학관 531B),2017-1학기,전공필수
4,3,2,2,3,"김자영,양웅 교수님",건축설계Ⅶ(캡스톤디자인)(영강) (강의실:제2공학관 536),2017-1학기,전공필수
1,3,3,3,3,"홍택,이재우 교수님",건축설계Ⅶ(캡스톤디자인)(영강) (강의실:제2공학관 541),2017-1학기,전공필수
4.7,4.3,3.9,3.8,3.7,봉기완 교수님,유체역학(영강),2017-1학기,전공필수
1.3,3.7,4.7,4.2,3.9,김종엽 교수님,유체역학,2017-1학기,전공필수
4.3,3.3,4.3,4.4,3.7,안동준 교수님,물리화학,2017-1학기,전공필수
3.5,3.9,3.4,3.3,3.9,이정현 교수님,물리화학(영강) 신공학관 B104호에서 수업 진행,2017-1학기,전공필수
4.5,3.4,3.5,3.5,3.6,최정규 교수님,공업수학I(영강) 신공학관 B101호에서 수업 진행,2017-1학기,전공필수
1.3,3.9,3.5,3.8,3.8,김종엽 교수님,공업수학I,2017-1학기,전공필수
3.8,3.6,3,3.9,3.6,방준하 교수님,유기화학Ⅰ 신공학관 B101호에서 수업 진행,2017-1학기,전공필수
3.4,3.7,3.1,3.6,3.9,이정현 교수님,유기화학Ⅰ(영강),2017-1학기,전공필수
5,3.6,3.2,4.5,3.8,송광호 교수님,반응공학(영강),2017-1학기,전공필수
4.7,3.7,3.6,3.5,3.4,이관영 교수님,반응공학,2017-1학기,전공필수
4.8,4.4,4.1,4.1,4.5,이기봉 교수님,분리공정(영강) 신공학관 B105호에서 수업 진행,2017-1학기,전공선택
4.9,4.2,3.8,3.6,3.5,봉기완 교수님,분리공정(영강),2017-1학기,전공선택
4.9,3.5,3.3,3.4,3.5,정현욱 교수님,공정제어,2017-1학기,전공선택
4.7,2.9,3.6,3.5,3.6,정현욱 교수님,수치해석 신공학관 B104호에서 수업 진행,2017-1학기,전공선택
4,3.9,3.8,4.1,4.1,김지현 교수님,반도체화학공정 신공학관 B104호에서 수업 진행,2017-1학기,전공선택
5,4.6,1.6,1.1,2,이정현 교수님,지식경영Ⅰ,2017-1학기,전공선택
5,3.6,4.2,4.4,4,이지원 교수님,미생물생명공학,2017-1학기,전공선택
5,2.3,4,4.7,3.7,하정숙 교수님,화공재료과학,2017-1학기,전공선택
2.1,3.7,4.1,4,3.8,오민규 교수님,응용생화학,2017-1학기,전공선택
4.9,3.8,1.6,1.6,3.4,오민규 교수님,화공생명공학연구방법및동향,2017-1학기,전공필수
1.1,3.7,2.8,3,3.4,Anzar Khan 교수님,고분자화학(영강),2017-1학기,전공선택
4.8,3.7,3.2,3.7,2,김승욱 교수님,생물분리공정(영강),2017-1학기,전공선택
5,4.3,1,1,2,봉기완 교수님,학부세미나Ⅰ,2017-1학기,전공선택
3.5,2.5,3.2,2.8,2,임상혁 교수님,공정및제품설계,2017-1학기,전공선택
5,4,3,1,3,김승욱 교수님,화공생명공학실험Ⅱ,2017-1학기,전공필수
5,4,3,3,3,송광호 교수님,화공생명공학실험Ⅱ,2017-1학기,전공필수
4.5,4.5,2.5,2.5,2.5,정현욱 교수님,화공생명공학실험Ⅱ,2017-1학기,전공필수
2.8,4,2.8,2.9,3.9,박인원 교수님,국제통상원론(영강),2017-1학기,전공필수
3.6,3.4,3.4,3.8,3.5,이수훈 교수님,국제관계원론(영강),2017-1학기,전공필수
1.2,3.8,3.7,3.8,2.6,James William Potter 교수님,세계화의이해(영강),2017-1학기,전공필수
4,4,3.8,4.1,4.3,박성훈 교수님,국제통상정책의이론과실제(영강),2017-1학기,전공선택
2.7,4.1,3.3,3.3,4.3,이동은 교수님,금융시장및금융기관(영강),2017-1학기,전공선택
4.7,3.9,2.9,2.9,2.7,정서용 교수님,국제기구론(영강),2017-1학기,전공선택
2.6,4,3.4,3.1,3.6,김정호 교수님,국제경영의이해(영강),2017-1학기,전공선택
4.2,3.6,2.4,2.4,2.6,정세원 교수님,유럽지역입문(영강),2017-1학기,전공선택
1,4.3,3.4,3.1,3.4,심상민 교수님,한국과국제법(영강),2017-1학기,전공선택
5,3.7,3.3,3.3,3.3,정지희 교수님,동아시아문명의이해(영강),2017-1학기,전공선택
4.7,4,3.9,3.6,3.7,박영철 교수님,국제금융:이론및실제(영강),2017-1학기,전공선택
1.8,3.9,3,3.3,3.3,강문성 교수님,세계화와경제개발(영강),2017-1학기,전공선택
5,3.5,2.8,2.8,2.8,김병기 교수님,국제관계특강I(영강),2017-1학기,전공선택
4.7,4.5,1.9,1.9,3.1,이진원 교수님,세계화와인권(영강),2017-1학기,전공선택
4.5,2.6,3.6,4.3,3.8,한정선 교수님,전후일본과동아시아(영강),2017-1학기,전공선택
4.7,3.7,4.1,4.4,4.4,김성한 교수님,북미국제관계(영강),2017-1학기,전공선택
3,3.7,3.3,3.7,3.4,이재승 교수님,에너지와국제관계(영강),2017-1학기,전공선택
1,4.5,5,5,5,서두원 교수님,세미나:세계화와주요이슈(영강),2017-1학기,전공선택
2.9,3.9,3.2,3.4,3.9,이승호 교수님,국제개발특강I(영강),2017-1학기,전공선택
4.8,4.2,2.2,1.6,2.8,이재승 교수님,개발협력의주요이슈(영강),2017-1학기,전공선택
4.9,4.4,2.5,3.2,4.5,박은숙 교수님,서울의이해 (GKS융합전공자에 한함),2017-1학기,전공필수
4.9,3.3,2.5,2.9,1.9,최은옥 교수님,한국희곡의이해와실습 (GKS융합전공자에 한함),2017-1학기,전공필수
1.9,4.5,3.1,3.1,3.6,조혜림 교수님,국제개발협력 (GKS융합전공자에 한함),2017-1학기,전공필수
4.4,3.8,3.3,3.5,3.6,"정종미,구본아 교수님",2D기초조형,2017-1학기,전공필수
4,3.7,3.3,3.1,4,정소연 교수님,2D기초조형,2017-1학기,전공필수
3,4.4,2.7,2.7,4.4,이형욱 교수님,2D기초조형,2017-1학기,전공필수
3.3,3.3,4,4.6,3.6,차주천 교수님,디자인표현기법,2017-1학기,전공선택
3,3.3,3.7,4.5,4.1,차주천 교수님,디자인표현기법,2017-1학기,전공선택
4.5,4.5,3,3,4,노주현 교수님,디자인표현기법 패션디자인&머천다이징,2017-1학기,전공선택
4.3,3.3,3,3,3,유해영 교수님,4D컴퓨터그래픽,2017-1학기,전공선택
4.2,3.4,3.2,3.8,4,인치호 교수님,제품디자인스튜디오ㅣ,2017-1학기,전공필수
4.2,3.8,3.5,4.2,3.8,인치호 교수님,제품디자인스튜디오ㅣ,2017-1학기,전공필수
5,3.2,3.6,3.5,4.4,김현 교수님,디자인과발상,2017-1학기,전공선택
5,4,3,3.3,4.3,염성업 교수님,재료와프로세스,2017-1학기,전공선택
5,3.1,3.7,4.1,3.9,염성업 교수님,재료와프로세스,2017-1학기,전공선택
4.5,4.5,2.7,3,3.7,"문활람,구모경 교수님",종이&섬유,2017-1학기,전공선택
4.7,4.1,2.6,3,3.7,"문활람,구모경 교수님",종이&섬유,2017-1학기,전공선택
3.6,3.5,3,2.5,3.9,배희경 교수님,드로잉실기,2017-1학기,전공선택
4,3.6,2.3,2.9,2.9,이예승 교수님,드로잉실기,2017-1학기,전공선택
4.5,3.5,3.4,3.6,3.9,김수영 교수님,평면재료기법,2017-1학기,전공선택
2.8,4.8,1.6,2.1,2.9,지상덕 교수님,현대벽화연구(영강),2017-1학기,전공선택
3,3.6,2.8,3.4,3.8,이수정 교수님,테라코타와조형,2017-1학기,전공선택
4.9,3.6,3.1,3.7,2.1,이승미 교수님,기초디자인-2D,2017-1학기,전공필수
4.8,3.5,3,3.8,3.5,이승미 교수님,기초디자인-2D,2017-1학기,전공필수
2.5,4,3.9,4.1,2.8,차주천 교수님,제품디자인스튜디오lll,2017-1학기,전공필수
4.1,3.4,3.6,3.2,3.5,강신혁 교수님,제품디자인스튜디오lll,2017-1학기,전공필수
4.8,4.1,3.6,3.9,4.1,박승민 교수님,디자인인간요소(영강),2017-1학기,전공선택
2.6,3.1,4.6,4.9,4.1,유승헌 교수님,디자인방법론,2017-1학기,전공선택
3.3,2.8,4.5,4.8,3,이태일 교수님,인터랙션디자인,2017-1학기,전공선택
3.6,4.1,2.9,3.2,3.1,인치호 교수님,공공디자인(영강),2017-1학기,전공선택
5,4,3.3,4.3,4.3,구본아 교수님,수묵의현대적모색,2017-1학기,전공선택
4.7,3.6,3.3,3.3,3,김은형 교수님,설치미술,2017-1학기,전공필수
4.9,3.5,3.9,4.6,4.5,노충현 교수님,회화기법연구,2017-1학기,전공선택
4.9,3.6,4,4.3,3.9,서용 교수님,한국화-채색I,2017-1학기,전공선택
3.7,2,4,4.7,2,유승헌 교수님,제품시스템디자인(영강),2017-1학기,전공선택
2.3,4.1,3.5,3.1,3.5,박승민 교수님,제품개발(영강),2017-1학기,전공선택
3,3,4,3,2,이태일 교수님,디지털디자인프로젝트,2017-1학기,전공선택
4.9,3.3,3.3,4,2.8,김영민 교수님,디자인브랜딩,2017-1학기,전공선택
3,3.5,2,3,3.5,"정종미,한은선 교수님",한국화스튜디오l,2017-1학기,전공필수
5,4,3.5,4.5,5,이문정 교수님,미술비평세미나,2017-1학기,전공선택
3.5,2.5,2.7,3,2.3,이기봉 교수님,개념제시연구,2017-1학기,전공필수
3.5,4,3,3,3.5,박태동 교수님,FORM & SPACE,2017-1학기,전공필수
4,3.6,4.4,4.2,3.6,"김경현,손병석 교수님","인문융합세미나 문과대 1소속자만 수강가능,이중/복수/부전공수강불가,문과대 홈페이지공지 필수확인",2017-1학기,전공선택
3,3,3.5,4.5,3.5,"윤인진,이창호 교수님","인문융합세미나 문과대 1소속자만 수강가능,이중/복수/부전공수강불가,문과대 홈페이지공지 필수확인",2017-1학기,전공선택
4.6,3.9,3.1,3.3,3.2,김순성 교수님,라틴아메리카의정치경제,2017-1학기,전공필수
4.8,4.5,2.7,3.3,4.3,조영삼 교수님,라틴아메리카의기업경영,2017-1학기,전공필수
4.7,3.4,3.3,4.1,3.9,조혜진 교수님,기초스페인어,2017-1학기,전공선택
4.7,3.5,3.3,3.7,3.5,임은숙 교수님,기초포르투갈어,2017-1학기,전공선택
4.9,3.8,3.1,3.4,2.5,김영신 교수님,라틴아메리카인적자원관리,2017-1학기,전공선택
3.3,3.5,4,3.8,3.3,"김익수,심경호김준연,박대재이용욱,박상수한정선,김수미김영? 교수님",동아시아학의이해,2017-1학기,전공필수
4.8,2.5,3.7,4.2,3.8,홍정하 교수님,"언어,뇌,컴퓨터의이해",2017-1학기,전공필수
4.6,3.8,3.6,3.4,3.6,김동광 교수님,대중의과학이해(PUS)와과학커뮤니케이션,2017-1학기,전공필수
4.2,3.6,4.4,4.6,2.6,강윤재 교수님,과학기술과위험사회,2017-1학기,전공필수
3.5,4.2,2.5,2.9,3.5,Jeffrey Holliday 교수님,무제강좌(영강),2017-1학기,전공선택
4.8,3.9,3.2,3.2,4,최귀묵 교수님,한국문학의이해 (국어국문학과 1학년만 수강)* N/A Foreigners,2017-1학기,전공필수
3.9,3.7,2.9,3.3,3.8,이형대 교수님,한국문학의이해 (국문과 1학년 이외의 학생 수강)* N/A Foreigners,2017-1학기,전공필수
4.9,3.3,3.9,3.9,2.4,김기형 교수님,한국문학의이해 (외국인만 수강)* Only for Foreigners,2017-1학기,전공필수
4.9,3.1,4.7,4.4,3.9,홍정하 교수님,한국어정보처리,2017-1학기,전공선택
3.2,3.8,3.2,3.1,3.6,곽효환 교수님,현대시론,2017-1학기,전공선택
4.9,3.9,4.3,4.2,3.6,오형엽 교수님,현대비평론,2017-1학기,전공선택
3.7,3.4,3,3.3,3.6,이상우 교수님,현대희곡론,2017-1학기,전공선택
3,4,3.5,3.5,2.1,강상순 교수님,고전문학사,2017-1학기,전공선택
3.6,2.5,3.4,4,2.1,김기형 교수님,구비문학론,2017-1학기,전공선택
4.5,4.1,2.8,2.5,3.3,장효현 교수님,고전소설론,2017-1학기,전공선택
3.9,3.5,4.1,3.4,3.5,강헌국 교수님,현대소설론,2017-1학기,전공선택
4.8,3.6,3.2,3.4,4.3,박치범 교수님,국어교과교육론 *담당교수 변경(장예준->박치범),2017-1학기,전공선택
2,4,4,3,4,장예준 교수님,국어교과교재연구및지도법,2017-1학기,전공선택
3.8,3.1,4.2,4.3,3.9,신지영 교수님,한국어음운의이해 강의실변경: 교양관404호->법학신관501호,2017-1학기,전공선택
4.7,3.6,2.7,4,1.9,서태길 교수님,한국어의미의이해,2017-1학기,전공선택
1,3.7,3.3,1.7,3.2,강헌국 교수님,소설창작연습,2017-1학기,전공선택
4.1,4.5,3.1,3.7,4.2,백진우 교수님,한국한문학개론,2017-1학기,전공선택
3.9,3.9,3.5,3.5,3.6,이형대 교수님,고전시가강독,2017-1학기,전공선택
4.8,4,3,3.3,3.7,김정숙 교수님,외국어로서의한국어교육,2017-1학기,전공선택
3,3.8,4.6,4.4,4.2,권보드래 교수님,"한국근대문학자료강독 - 수업시간: 화목금 34교시(교양관 105호), - Tutorial: 금 34교시(3/24~5/12)",2017-1학기,전공선택
3.9,4.2,2.9,3,2.8,최창원 교수님,한국어방언의이해,2017-1학기,전공선택
4.3,3.8,3.9,3.6,3.7,장경준 교수님,한국어학강독,2017-1학기,전공선택
3,4.2,3.5,4,3.7,김진규 교수님,중급러시아어I(외국어강의),2017-1학기,전공필수
4.1,4,3.6,3.6,2.9,김혁 교수님,중급러시아어I(외국어강의),2017-1학기,전공필수
1.9,3.3,3.8,3.8,4.4,석영중 교수님,러시아문학기행,2017-1학기,전공필수
5,4.9,3,3.1,4.3,Valentina A Bojko 교수님,중급러시아어회화I(외국어강의),2017-1학기,전공선택
4,4.2,2.5,3.2,4,Valentina A Bojko 교수님,중급러시아어회화I(외국어강의),2017-1학기,전공선택
3.8,3,4.3,4.3,2.4,김진원 교수님,러시아어의구조,2017-1학기,전공필수
3.2,4.4,2.6,3,2.6,이형숙 교수님,러시아문학과영상예술I,2017-1학기,전공선택
3.2,3.4,2,2.4,2.8,홍지인 교수님,러시아일상문화,2017-1학기,전공선택
5,4.4,4,3.6,3.4,이명현 교수님,러시아정교와사상,2017-1학기,전공선택
2.5,4.5,3.3,3.7,4.3,고일 교수님,근대러시아소설,2017-1학기,전공선택
3.2,4.6,3.1,3.7,3.7,고일 교수님,러시아문학강독과번역I,2017-1학기,전공선택
5,5,4,4,5,Valentina A Bojko 교수님,고급러시아어회화I(외국어강의),2017-1학기,전공선택
